"Address","lon","lat","nr_5km","dist_1","area_voronoi","eventDate"
"29 Pacific Highway, Ulmarra NSW 2462",153.030073,-29.6284225,2,313.188030775379,109288250.617949,"2016-6-1"
"68 Main St., West Wyalong NSW 2671",147.2092893,-33.9236628,3,729.649495005409,1486531924.48122,"2016-6-1"
"477 Banna Avenue, Griffith NSW 2680",146.0395872,-34.286843,9,844.183494755967,3198322.10494685,"2016-6-1"
"27-29 Gunnedah Road, Tamworth NSW 2340",150.9058326,-31.0964775,20,226.632619009474,921034.320931017,"2016-6-1"
"Newell Highway, Boggabilla NSW 2409",150.2724769,-28.7311298,1,15943.3458125217,4693445368.57531,"2016-6-1"
"Newell Highway, Bellata NSW 2397",149.7914042,-29.9292237,1,20474.2612231324,1385088611.96341,"2016-6-1"
"88 Queen Street, Berry NSW 2535",150.6962071,-34.775649,2,117.406419289566,47502904.6585217,"2016-6-1"
"30-34 Banna Avenue, Griffith NSW 2860",146.0595497,-34.2904282,9,164.606992605543,1790131.59387708,"2016-6-1"
"43 Urben st, Urbenville NSW 2475",152.5485749,-28.4724071,2,95.1192566854434,184025850.0742,"2016-6-1"
"51 Tweed Valley Way, Murwillumbah NSW 2484",153.4294149,-28.3188044,7,2049.05609580463,80541667.5210125,"2016-6-1"
"11 Kirribilli Avenue, Coomba Park NSW 2428",152.4741013,-32.2364687,1,6013.00325901433,121953405.018735,"2016-6-1"
"69 Rouse St, TENTERFIELD NSW 2372",152.0169557,-29.0648888,6,275.767019042664,1394613879.77474,"2016-6-1"
"24 Barrenjoey Road (Corner Darley Street East), Mona Vale NSW 2103",151.3082461,-33.6768509,12,669.628636354794,10166978.2496119,"2016-6-1"
"21 Croudace & De Vitre Streets, Lambton NSW 2299",151.7052842,-32.9107349,37,552.319439536077,4286721.97198945,"2016-6-1"
"105 Eastern Rd, Turramurra NSW 2074",151.1313037,-33.72023,21,1344.51624269853,4081703.13684969,"2016-6-1"
"2848 Pacific Highway, Tyndale NSW 2460",153.14917,-29.5606755,1,7371.4662370528,148985762.555617,"2016-6-1"
"2780 Booral Road, Booral NSW 2425",151.9598851,-32.4666162,1,8408.21157466446,299091764.406595,"2016-6-1"
"31 Bridge Street, Stratford NSW 2429",151.9382027,-32.11791,1,11865.5306724331,937851392.926818,"2016-6-1"
"51 Smiths Rd, Somersby NSW 2250",151.2890646,-33.3570975,1,6821.9078240439,69139970.3979503,"2016-6-1"
"121 Castlereagh St, Coonamble NSW 2829",148.3905642,-30.9616327,1,41759.4333948473,7040702955.54867,"2016-6-1"
"151A Mort Street, Lithgow NSW 2790",150.1626357,-33.4810665,6,897.07653500636,472616391.214562,"2016-6-1"
"Tongs Street, Finley NSW 2713",145.569956,-35.6501836,4,316.409549333906,550962437.835047,"2016-6-1"
"325 Main Street, Lithgow NSW 2790",150.1409544,-33.4834663,7,545.248235840857,2199013.90174115,"2016-6-1"
"93A Wallsend St, Kahibah NSW 2290",151.709965,-32.9632499,20,842.606436536917,5682791.22947037,"2016-6-1"
"37 Vermont Street, Barooga NSW 3644",145.6903928,-35.9123987,1,16250.6702976411,NA,"2016-6-1"
"255 Murray Street, Finley NSW 2713",145.5749794,-35.6454916,4,400.090843989826,16871806.5714349,"2016-6-1"
"41 Lithgow Street (Cnr Mort Street), Lithgow NSW 2790",150.1533219,-33.4831889,6,897.07653500636,7618642.584252,"2016-6-1"
"1 Myall Quays Boulevard, Tea Gardens NSW 2324",152.1491805,-32.6509358,1,7597.22448409567,89940204.7774467,"2016-6-1"
"2/407 Wagga Road, Lavington NSW 2641",146.9415803,-36.046069,14,441.072177436205,9162453.00110912,"2016-6-1"
"36 Wine Country Drive, Cessnock NSW 2325",151.3508495,-32.8185971,11,672.27933335293,91385296.8205501,"2016-6-1"
"29 Moama Street, Mathoura NSW 2710",144.9024444,-35.8129933,1,30783.9906236154,928312927.792852,"2016-6-1"
"33 Gale Street, Coramba NSW 2450",153.0142137,-30.2217502,1,9300.29544104267,278052941.501406,"2016-6-1"
"109 Erskine Street, Dubbo NSW 2830",148.6112354,-32.2443623,14,8.7226373493935,1059990.91935331,"2016-6-1"
"16 Coonamble Street, Gulargambone NSW 2828",148.4725192,-31.3316238,1,41759.4333948473,3093129274.77463,"2016-6-1"
"66 Kelly Street, Scone NSW 2337",150.86631,-32.0442294,5,360.963934496696,27168125.9096017,"2016-6-1"
"2 Atchison Road, Macquarie Fields NSW 2564",150.8823432,-33.9892632,19,663.176911658393,2402259.34206142,"2016-6-1"
"1 Hanrahan Place (Cnr Leeds Pde), Orange NSW 2800",149.1140079,-33.2587658,14,2799.72176068996,775739096.393657,"2016-6-1"
"105 Wyee Road, Wyee NSW 2259",151.4807565,-33.1751937,2,4803.28259295648,57891301.5053823,"2016-6-1"
"69 Mort Avenue, Dalmeny NSW 2546",150.1257454,-36.1646222,1,5414.45989247065,58678599.6753041,"2016-6-1"
"51 Lambton Road, Waratah NSW 2298",151.7194346,-32.9068911,38,846.029601126996,1790964.15116489,"2016-6-1"
"103- Newcastle Road, Wallsend NSW 2287",151.6823801,-32.9039868,29,920.281869876449,2857131.08320248,"2016-6-1"
"14- Bernera Road, Prestons NSW 2170",150.8703243,-33.9359104,32,1298.69897058308,3514097.39566556,"2016-6-1"
"112-118 Caswell St, Peak Hill NSW 2869",148.1914795,-32.7265526,2,107.247130203414,1018445072.11582,"2016-6-1"
"Corner of New England Highway & Grafton Street, Glen Innes NSW 2370",150.9329536,-31.1028679,19,792.569419429642,2827223.46747958,"2016-6-1"
"1 Jocob Drive, Sussex Inlet NSW 2540",150.5840417,-35.158325,2,7620.95147039071,NA,"2016-6-1"
"80 Barker St, Casino NSW 2470",153.0458904,-28.864366,12,141.081532907545,102479.325126976,"2016-6-1"
"32 Moss Vale Road, Kangaroo Valley NSW 2577",150.5217725,-34.7300668,1,13780.2120341567,381805542.193208,"2016-6-1"
"8 Wallaga Lake Road, Bermagui NSW 2546",150.0642868,-36.4200154,3,621.465773719099,38530823.5299635,"2016-6-1"
"55 Main Street, Comboyne NSW 2429",152.467978,-31.6056037,1,18867.0256240685,1155347541.66702,"2016-6-1"
"85 Travers St, Wagga Wagga NSW 2650",147.3564862,-35.0990454,21,1124.9270059276,51768348.6803019,"2016-6-1"
"39-53 Princes Highway, Cobargo NSW 2550",149.8882553,-36.3876532,1,16193.5402932625,1636170303.67863,"2016-6-1"
"34 Sherriff Street, Forbes NSW 2871",148.0097382,-33.386785,7,506.035266561803,203449125.438696,"2016-6-1"
"86 Manning St, Tuncurry NSW 2428",152.4986714,-32.1740841,6,1085.00370422025,9917797.17575645,"2016-6-1"
"115 Bellambi Lane, BELLAMBI NSW 2518",150.8995063,-34.3613652,17,962.618226321568,12125611.7026391,"2016-6-1"
"89-91 Church St, Gloucester NSW 2422",151.9576217,-32.0084618,4,193.480051443085,290002479.733458,"2016-6-1"
"202 Bong Bong Street, Bowral NSW 2576",150.4187741,-34.4759602,8,648.313523535334,18210511.6277659,"2016-6-1"
"Pacific Highway, Clybucca NSW 2440",152.8586653,-30.9673913,2,1485.9392193979,88019019.8882382,"2016-6-1"
"2 Kiewa St, MANILDRA NSW 2865",148.6873886,-33.1857445,1,12005.9332796639,811703472.568014,"2016-6-1"
"79 Queen St, Berry NSW 2535",150.6951468,-34.7750535,2,117.406419289566,128747239.098139,"2016-6-1"
"6 Railway Street, Gulgong NSW 2852",149.546454,-32.3595741,5,1092.08739286633,654443724.962883,"2016-6-1"
"1 Horatio Street, Mudgee NSW 2850",149.5963718,-32.6007195,9,743.517158689343,80704279.6183414,"2016-6-1"
"72 Cunningham Street, Coolah NSW 2843",149.7244624,-31.8229437,1,37559.5300598824,4316451218.99908,"2016-6-1"
"44 Castlereagh Hwy, Capertee NSW 2846",149.9855125,-33.1461018,1,22971.7665144416,1672768154.10197,"2016-6-1"
"85 Tenterfield st, Deepwater NSW 2371",151.8461363,-29.4393519,1,34637.6971527143,2932742422.61115,"2016-6-1"
"90 Victoria Street, Temora NSW 2666",147.5352406,-34.4488177,5,372.166528112457,195997467.574738,"2016-6-1"
"309 Wollombi Road, Bellbird Heights NSW 2325",151.3293341,-32.8490425,11,682.417594025224,20110273.3721566,"2016-6-1"
"18 Single Street, Werris Creek NSW 2341",150.6476869,-31.3444291,1,12638.317624447,1125153382.27934,"2016-6-1"
"Forbes Street, Parkes NSW 2870",148.1694709,-33.1483014,4,1546.16525933435,396297913.208803,"2016-6-1"
"70 Vales Road, Mannering Park NSW 2259",151.5371922,-33.1523,5,3013.89470124314,19527836.154079,"2016-6-1"
"1 Molong Street, Stuart town NSW 2820",149.0757739,-32.8078906,1,29937.7124295524,1783452711.4344,"2016-6-1"
"Bungalow ROAD, North Ballina NSW 2478",153.55654,-28.8801583,7,1337.75678055338,70934323.7123809,"2016-6-1"
"11 Grenfell Road, Cowra NSW 2794",148.6733838,-33.8343667,6,504.596365612483,720456998.771299,"2016-6-1"
"104 George Gibson Dr, Coopernook NSW 2426",152.6127061,-31.8255143,1,5039.8332666484,159697544.09336,"2016-6-1"
"2 Leycester Street, Lismore NSW 2480",153.2831261,-28.8047956,20,197.036294599764,11223847.9934654,"2016-6-1"
"131 Dawson Street, Lismore NSW 2480",153.2782947,-28.8128423,20,204.787085804763,144714.648845077,"2016-6-1"
"57 Pangee Street, Nyngan NSW 2825",147.1928595,-31.5614859,3,139.467467169045,198204467.168262,"2016-6-1"
"16 Marine Parade, Stuarts point NSW 2441",152.9936341,-30.8209487,1,9313.76852912388,150338272.652821,"2016-6-1"
"20 Sibley Street, Nimbin NSW 2480",153.2268215,-28.5931246,1,11861.0298713558,310665006.441597,"2016-6-1"
"159 Prince Edward Av, Culburra Beach NSW 2540",150.7580669,-34.9300751,3,1190.846458068,NA,"2016-6-1"
"11-13 Vale Road, Perthville NSW 2795",149.5469276,-33.4865308,1,6813.92748263496,857901334.047223,"2016-6-1"
"92 Queen Street, Barmedman NSW 2668",147.3858859,-34.1420037,2,1991.65579289963,702056506.616047,"2016-6-1"
"39 Doyle Street, Brewarrina NSW 2839",146.8612958,-29.9616799,1,81667.3609575187,17275259639.6783,"2016-6-1"
"114-118 Bathurst St, Condobolin NSW 2877",147.1469619,-33.0886783,2,218.332739583883,4150401535.07559,"2016-6-1"
"2 Sharp Street, Cooma NSW 2630",149.1357676,-36.2279855,9,264.422132035525,99034022.9557583,"2016-6-1"
"Oberon Street, Eugowra NSW 2806",148.3765577,-33.4316946,1,21009.3142937705,1017605483.86259,"2016-6-1"
"3-15 Union Street, Forbes NSW 2871",148.0101108,-33.3775063,7,447.97290530412,808251.907348156,"2016-6-1"
"76-82 Persley Street, Orange NSW 2800",149.1027211,-33.2902525,15,425.965696571277,368150.17036441,"2016-6-1"
"Calrose Avenue, Coleambally NSW 2707",145.8939614,-34.7959028,2,685.14634331286,1730867833.48333,"2016-6-1"
"74 Mount Thorley Road, Mount Thorley NSW 2330",151.102294,-32.624383,1,8273.47893227005,126797901.715556,"2016-6-1"
"20 Old Newell Hwy, Narrabri NSW 2390",149.7626348,-30.3476757,5,538.297993109553,225035368.75069,"2016-6-1"
"Corunna St, Burren Junction NSW 2386",148.9710458,-30.1020954,1,46463.0035863441,5222199360.30251,"2016-6-1"
"160 Fox St, Walgett NSW 2832",148.1148624,-30.0323716,2,1482.85580640327,5049598775.38331,"2016-6-1"
"59 John Street, Singleton NSW 2330",151.1653115,-32.5674417,6,1084.24317716911,18769203.6015079,"2016-6-1"
"56 Yass St, Gunning NSW 2581",149.2683656,-34.7816142,1,20823.5122880209,1334509836.48057,"2016-6-1"
"50-54 Riverside Drive, Nambucca Heads NSW 2448",152.9914966,-30.652195,2,1440.80395727745,45341534.7271962,"2016-6-1"
"101 Mooney St, Telegraph Point NSW 2441",152.7926649,-31.3406978,1,13002.0732401347,448962212.997158,"2016-6-1"
"47 Orana Road, Gwandalan NSW 2259",151.5813172,-33.136397,4,1552.14697230084,26193263.7344823,"2016-6-1"
"160-162 Jerilderie St, BERRIGAN NSW 2712",145.8164423,-35.6643908,2,1653.38858807112,907031685.00589,"2016-6-1"
"99 Bellevue Rd, Figtree NSW 2525",150.8543783,-34.4280895,22,1691.41683981916,64319079.9399657,"2016-6-1"
"Lot 2 New England Highway, Whittingham NSW 2330",151.2313238,-32.6406062,1,8774.75869895107,227809652.50183,"2016-6-1"
"N2 Woollamia Rd, Huskisson NSW 2540",150.6650255,-35.0312141,2,4431.00249268673,NA,"2016-6-1"
"8 Sharp St, Cooma NSW 2630",149.1347168,-36.2302112,9,264.422132035525,1026497.54447103,"2016-6-1"
"16 - 20 Murray Street, Finley NSW 2713",145.5814881,-35.6340559,4,1399.07651173836,355897136.793508,"2016-6-1"
"Godfrey Hill Road, Rainbow Flat NSW 2430",152.4717063,-32.0021547,1,7343.55572590324,132913741.712439,"2016-6-1"
"71 Wallace Street, Braidwood NSW 2622",149.7994075,-35.4463217,2,245.169535832173,1383543686.32953,"2016-6-1"
"5 Denman Ave, KOOTINGAL NSW 2352",151.0544356,-31.0567942,2,658.754502794166,532431548.031771,"2016-6-1"
"177 Maitland Street, Narrabri NSW 2390",149.7812811,-30.3229256,5,920.745529080059,821992289.687907,"2016-6-1"
"17 Rose Street, Wee Waa NSW 2388",149.4367051,-30.2279358,2,585.73055068789,1343826971.49491,"2016-6-1"
"30 Wallendoon St, Cootamundra NSW 2590",148.0270838,-34.6411305,4,392.74622092924,887577.126249313,"2016-6-1"
"67 New South Head Rd, EDGECLIFF NSW 2027",151.2311688,-33.876929,36,4.39088210687924,3955356.97754836,"2016-6-1"
"126-130 Mulgoa Road, Penrith NSW 2750",150.6760776,-33.7700301,19,504.649350753552,2544361.94663906,"2016-6-1"
"5-11 Gateway Bvd, MORISSET NSW 2264",151.4711726,-33.1165627,7,592.099790227181,25488105.5471898,"2016-6-1"
"229, Bourke Street, Tolland, Wagga Wagga NSW 2650",147.3513105,-35.142805,21,18.2347903942572,8628441.58881712,"2016-6-1"
"6 Kosciuszko rd, Jindabyne NSW 2627",148.6196447,-36.4132261,4,595.478660446431,112653431.958406,"2016-6-1"
"1140-1140A Solitary Islands Way, Emerald Beach NSW 2456",153.1939362,-30.1302624,4,522.488918266728,75409478.147218,"2016-6-1"
"76 Lascelles St, Braidwood NSW 2622",149.8020965,-35.4461188,2,245.169535832173,1236640989.00959,"2016-6-1"
"45 Boolcarrol Road, Wee Waa NSW 2388",149.4324918,-30.2241239,2,585.73055068789,1680036825.06909,"2016-6-1"
"1413 Elizabeth Drive, Kemps Creek NSW 2178",150.7951152,-33.8789556,5,330.400085287176,6355117.44247472,"2016-6-1"
"426 Ballina Road, Lismore Heights NSW 2480",153.3052296,-28.8107272,21,1773.18090581309,18312343.9809126,"2016-6-1"
"91 Bent St (Cnr Spring St), Grafton NSW 2460",152.9399744,-29.7059995,13,106.82998043176,300254.882112861,"2016-6-1"
"88 Centre St (Cnr Richmond St), Casino NSW 2470",153.0449706,-28.8663631,12,66.9687326252786,73007.0056072623,"2016-6-1"
"Balo St & Gwydir St, Moree NSW 2400",149.8416445,-29.4608695,6,719.217862637042,1535323761.80516,"2016-6-1"
"164 William Street, Broken Hill NSW 2880",141.4537476,-31.9515078,9,1220.24365482095,5150664232.38026,"2016-6-1"
"4974 Pacific Highway (Cnr Lemon Tree Rd), Halfway Creek NSW 2460",153.0948975,-29.9349254,1,16962.1729048048,377268835.949299,"2016-6-1"
"42 Sharp Street, Cooma NSW 2630",149.1317408,-36.2327012,9,96.2356471238335,255587.81827563,"2016-6-1"
"27 Thompson St, Bundeena NSW 2230",151.1452989,-34.0838921,4,3479.12677761528,NA,"2016-6-1"
"2 Bunga Street, Bermagui NSW 2546",150.0759315,-36.427325,3,991.889030050217,27327044.3911529,"2016-6-1"
"82-86 Anson St, Bourke NSW 2840",145.9414399,-30.0950068,3,692.539392111795,22551908201.5671,"2016-6-1"
"107 Erskine Street, Dubbo NSW 2830",148.6111681,-32.2444163,14,8.7226373493935,285853.885758996,"2016-6-1"
"22 Carri Street, Kempsey NSW 2440",152.8369637,-31.0915594,10,228.426338614632,1814883.67590213,"2016-6-1"
"23 Hooke Street, Dungog NSW 2420",151.7572943,-32.3992318,4,377.093334255732,163022963.466641,"2016-6-1"
"273 River Street, Ballina NSW 2478",153.5552142,-28.8681449,7,655.770672636781,1602936.41108966,"2016-6-1"
"337 River st, Ballina NSW 2478",153.5491707,-28.8655553,7,655.770672636781,2963079.57176256,"2016-6-1"
"68 Nuwarra Road, Moorebank NSW 2170",150.9557462,-33.9299886,36,92.039902768949,1547694.07587978,"2016-6-1"
"21 Park Street, Eglinton NSW 2795",149.5434774,-33.3790691,4,4873.77127528516,1204830917.36375,"2016-6-1"
"16 Ballina Rd, Lismore NSW 2480",153.2758987,-28.8134477,19,243.316802977006,811435.67857261,"2016-6-1"
"22 East Street, Murrumbateman NSW 2582",149.0297711,-34.9698948,1,15734.5745397263,879639432.738687,"2016-6-1"
"180 Wyrallah Road, East Lismore NSW 2480",153.2898244,-28.8257929,21,975.158181689476,38145666.3011689,"2016-6-1"
"54 Ballina st, Lismore NSW 2480",153.2799107,-28.8140206,20,204.787085804763,356932.942752719,"2016-6-1"
"34-38 Peisley Street, Orange NSW 2800",149.1017798,-33.2952907,15,139.787608463896,974630.12673378,"2016-6-1"
"48-52 Peisley Street, Orange NSW 2800",149.1020681,-33.2940538,15,139.787608463896,329865.906122789,"2016-6-1"
"68 Bathurst Rd, ORANGE NSW 2800",149.1094598,-33.2907387,15,131.103685486025,152570.221648157,"2016-6-1"
"49 Dawson Street, Lismore NSW 2480",153.2824108,-28.806458,20,197.036294599764,160276.825088203,"2016-6-1"
"21 Elliott Road, South Lismore NSW 2480",153.2663482,-28.8122017,19,183.637354804501,385193.770515397,"2016-6-1"
"19-21 Kyogle Street, South Lismore NSW 2480",153.266508,-28.8105508,19,137.230519673668,204049.828044994,"2016-6-1"
"46 Wyrallah Rd, Lismore NSW 2480",153.2843638,-28.8184249,20,653.620454906445,1290157.54272032,"2016-6-1"
"113 Union st, Lismore NSW 2480",153.2678892,-28.8103201,19,137.230519673668,400806.261034906,"2016-6-1"
"2 Naylor Street, Cudal NSW 2865",148.7430098,-33.2833832,1,12005.9332796639,433279868.970205,"2016-6-1"
"502 Goonoo Goonoo Rd, Hillvue NSW 2340",150.9247358,-31.1319575,17,380.991208589314,202505408.640089,"2016-6-1"
"Northside Liberty 78 Terania Street, North Lismore NSW 2480",153.275354,-28.802992,19,584.34754418005,5062856.48697037,"2016-6-1"
"316 Harbour Drive, Coffs Harbour NSW 2450",153.1321928,-30.3058084,10,688.749760928832,6817800.74504066,"2016-6-1"
"165 Pacific Highway, Coffs Central NSW 2450",153.12112,-30.290323,10,153.493763205097,488558.013942838,"2016-6-1"
"111 Terania Street, North Lismore NSW 2480",153.2695714,-28.8016302,19,584.34754418005,57960453.9567232,"2016-6-1"
"2046 Putty Road, Bulga NSW 2330",151.0206775,-32.6526134,1,8273.47893227005,916545947.234425,"2016-6-1"
"1 Orlando Street, Coffs Harbour NSW 2450",153.1380463,-30.3022302,9,688.749760928832,7337881.1037277,"2016-6-1"
"28-32 Dyraaba St, Casino NSW 2470",153.0447579,-28.8550567,12,606.760619975086,193285542.91101,"2016-6-1"
"997 Mate Street, Albury NSW 2640",146.9322627,-36.0573683,15,966.522372171258,2724109.12753397,"2016-6-1"
"84 Marsh Street, Armidale NSW 2350",151.6693927,-30.5121795,12,82.7491116741397,503397.310117215,"2016-6-1"
"96 Solitary Islands, Sapphire Beach NSW 2450",153.1474623,-30.2393479,1,5674.6228235563,117274532.82975,"2016-6-1"
"25 Louee Street, Rylstone NSW 2849",149.971152,-32.7954611,2,414.500166401346,1318707168.29199,"2016-6-1"
"13 Castlereagh Street, Gilgandra NSW 2827",148.6583027,-31.7171228,4,1056.32094039932,158539707.830551,"2016-6-1"
"Lot 95 STURT HIGHWAY, Balranald NSW 2715",143.5639181,-34.6397288,3,48.1637774222109,4006329396.96026,"2016-6-1"
"57 Dora St, Morisset NSW 2264",151.4900618,-33.1073352,8,766.172823367141,5101919.05984449,"2016-6-1"
"Palms Oasis Shop Res 321 Boomerang Dr, BLUEYS BEACH NSW 2428",152.523461,-32.341439,2,847.268993146826,15775727.6699675,"2016-6-1"
"24-26 Hyde Street, Bellingen NSW 2454",152.8993503,-30.4528459,2,1915.37766586688,197077908.982414,"2016-6-1"
"38 Maitland Road, Singleton NSW 2330",151.1829165,-32.5729158,6,1309.16051606345,113085774.681415,"2016-6-1"
"677 Freemans Drive, Cooranbong NSW 2265",151.4636659,-33.0696568,4,2421.84490537211,64453462.6017557,"2016-6-1"
"379 Albury St, HARDEN NSW 2587",148.3458044,-34.5477135,3,570.441022093788,368000137.855428,"2016-6-1"
"6066 Wakool Road, Wakool NSW 2710",144.4046749,-35.4723185,1,29683.5102260157,3029566480.59159,"2016-6-1"
"77 Lake Circuit, Culburra Beach NSW 2540",150.7707791,-34.9324457,3,1190.846458068,NA,"2016-6-1"
"693/695 George Downe, Kulnura NSW 2250",151.2161898,-33.2595814,2,3868.39352192508,142521368.246747,"2016-6-1"
"27 Duff Street, Ashford NSW 2361",151.0951888,-29.3234059,1,44827.1709534522,4931691882.72075,"2016-6-1"
"156 Gordon St, Port Macquarie NSW 2444",152.9005809,-31.4351991,9,1031.99552968944,3692578.78232169,"2016-6-1"
"142 Miller Street, Armidale NSW 2350",151.6486867,-30.5134408,12,681.817581815469,60597298.6560811,"2016-6-1"
"88 Louee St, Rylstone NSW 2849",149.9707433,-32.7991827,2,414.500166401346,124415886.602276,"2016-6-1"
"55-59 Ring Street, Inverell NSW 2360",151.1142046,-29.7621247,9,830.993492085867,292976218.776884,"2016-6-1"
"544 Pacific Hwy, Killara NSW 2071",151.1598993,-33.7697573,33,69.8708145441056,4428333.75644886,"2016-6-1"
"23-25 Mooculta Street, Bourke NSW 2840",145.9470911,-30.0836829,3,677.439404931254,1298640886.05614,"2016-6-1"
"202 Bourke St, Glen Innes NSW 2370",151.7375946,-29.7390974,6,95.9484074228849,300641.83897686,"2016-6-1"
"85 Beach Street, Harrington NSW 2427",152.6825027,-31.8716554,2,8355.68415362821,209730205.706583,"2016-6-1"
"65 Greenbah Road, Moree NSW 2400",149.8230252,-29.4614208,6,1792.42560027125,3012726383.06213,"2016-6-1"
"5 Sandon Road, Minnie Water NSW 2462",153.2949327,-29.7690002,1,9731.19443598481,251898886.037602,"2016-6-1"
"132/138 Pacific Hwy, Charlestown NSW 2290",151.6951705,-32.9649426,24,48.5803841682923,513072.306197643,"2016-6-1"
"Corner Cox And Main Street, JUNEE NSW 2663",147.58474,-34.8675057,3,377.254561569828,127883272.095486,"2016-6-1"
"10 Pacific St, Crescent Head NSW 2440",152.9743765,-31.1892888,1,15437.0256534977,287539018.938346,"2016-6-1"
"74-78 Auburn Road, Auburn NSW 2144",151.0325076,-33.8546493,50,431.93895065718,732302.436109383,"2016-6-1"
"150 Pacific Hwy, TUGGERAH NSW 2259",151.420946,-33.2991689,13,34.6782127452117,1092338.40971708,"2016-6-1"
"129 Piccadilly St, Riverstone NSW 2765",150.8667758,-33.6762357,7,341.444401458534,5915243.92269874,"2016-6-1"
"132 Princes Hway, Kogarah NSW 2217",151.1283728,-33.9748566,46,101.653298009247,710521.968100302,"2016-6-1"
"25 Parramatta Road, Haberfield NSW 2045",151.1428271,-33.8879719,66,502.298999241633,496099.789142817,"2016-6-1"
"116-118 Railside Ave, BARGO NSW 2574",150.5799718,-34.2929107,4,4235.46849927253,118758356.604847,"2016-6-1"
"9 Bay Village Rd, BATEAU BAY NSW 2261",151.4738368,-33.3732944,10,793.293446230529,5088950.37947917,"2016-6-1"
"32 Joseph St, LIDCOMBE NSW 2141",151.0432344,-33.8648656,54,228.837441973014,1967262.26878303,"2016-6-1"
"680 Great Western Hwy, FAULCONBRIDGE NSW 2776",150.5284193,-33.7054533,4,1505.52374022426,65492416.1268813,"2016-6-1"
"3030 Remembrance Driveway, BARGO NSW AUSTRALIA 2574",150.5739765,-34.2550541,6,1219.36935038334,57907523.7735047,"2016-6-1"
"17 South St, TELARAH NSW 2320",151.5356625,-32.7285053,11,906.743577028087,11292360.8779707,"2016-6-1"
"30 Links Ave, EAST BALLINA NSW 2478",153.5829316,-28.8500975,7,44.0836302349251,15566586.9918375,"2016-6-1"
"Cnr Kamilaroi Highway & New England Highway, WILLOW TREE NSW 2339",148.2929711,-30.0320555,1,16997.3918453507,3114212831.69779,"2016-6-1"
"71 Blaxland Road, Campbelltown NSW 2560",150.8099915,-34.0613297,24,183.553809011963,4179738.84268403,"2016-6-1"
"494 Forest Rd, PENSHURST NSW 2222",151.0901314,-33.9632625,58,391.194274109644,1330241.59703392,"2016-6-1"
"144 Maitland Rd, ISLINGTON NSW 2296",151.7480062,-32.9148051,29,438.904024903625,899077.605018497,"2016-6-1"
"244 Hawkesbury Valley Way, CLARENDON NSW 2756",150.7890621,-33.6085177,10,2179.26611741159,12508838.7222075,"2016-6-1"
"30-32 Mirrool Ave, YENDA NSW 2681",146.1981365,-34.2494388,2,181.751973574483,1260517506.46141,"2016-6-1"
"486 Londonderry Rd, LONDONDERRY NSW 2753",150.7356658,-33.6425573,5,285.408443864369,16913721.5797129,"2016-6-1"
"5 Casino Rd, JUNCTION HILL NSW 2460",152.9268645,-29.6450818,4,4647.32519987459,521462553.343821,"2016-6-1"
"140 Pacific Hwy, WYONG NSW 2259",151.4255997,-33.2820936,14,443.200671115574,2029762.7059176,"2016-6-1"
"24 Lagonda Dr, INGLEBURN NSW 2565",150.8761363,-34.0103374,21,1545.73283175002,32626972.4059815,"2016-6-1"
"40 Princes Hwy, UNANDERRA NSW 2526",150.8469844,-34.4519307,20,278.053224404866,1925522.08504567,"2016-6-1"
"435 Freemans Drive, Cooranbong NSW 2265",151.450054,-33.0882452,7,2421.84490537211,162608128.005804,"2016-6-1"
"101 Campbelltown Rd, MINTO NSW 2566",150.8351193,-34.0237804,24,9.30433460520195,147892.745765388,"2016-6-1"
"930 King Georges Road South, HURSTVILLE NSW 2221",151.1082026,-33.9812376,51,30.4145727251647,646360.96604979,"2016-6-1"
"58 Bunnaby St, TARALGA NSW 2580",149.8189224,-34.4057619,1,32505.1453168686,2385819837.11702,"2016-6-1"
"465 Pacific Hwy, WYOMING NSW 2250",151.3500005,-33.4093924,14,39.3702638424217,6000011.70220041,"2016-6-1"
"917-923 Old Northern Rd, DURAL NSW 2158",151.0287492,-33.6831208,9,1259.58959070941,15883452.5562502,"2016-6-1"
"516-526 Great Western Hwy, ST MARYS NSW 2760",150.766136,-33.7703269,17,760.061119086634,1935654.86120534,"2016-6-1"
"Dunheved Road, WERRINGTON NSW 2747",150.7592737,-33.7506113,21,1500.92863257266,7343200.58407974,"2016-6-1"
"181 The River Rd, REVESBY NSW 2212",151.0172908,-33.9558461,31,73.9707803806746,4778020.49521267,"2016-6-1"
"43 Pacific Hwy, SOUTH GRAFTON NSW 2460",152.9425041,-29.7074065,13,83.5271809911902,196838.618455797,"2016-6-1"
"270 Gipps Rd, KEIRAVILLE NSW 2500",150.8751349,-34.4147183,24,915.879277122498,NA,"2016-6-1"
"281 Homer St, EARLWOOD NSW 2206",151.1276886,-33.9263842,70,112.858651464768,1368690.29831174,"2016-6-1"
"15 Glastonbury Ave, UNANDERRA NSW 2526",150.8566699,-34.4587464,22,1154.62895495062,3528400.94141766,"2016-6-1"
"101 Wallgrove Rd, EASTERN CREEK NSW 2766",150.8518593,-33.80671,14,1694.89343066303,6230117.66284394,"2016-6-1"
"600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136",151.074597,-33.8881101,63,103.905794773671,1229370.0667287,"2016-6-1"
"200 Pennant Hills Rd, THORNLEIGH NSW 2120",151.0834619,-33.7278414,21,343.345560340477,2028404.78367388,"2016-6-1"
