"Address","Address_geo","lon","lat"
"17 South St, TELARAH NSW 2320","17 South St, TELARAH NSW 2320 Australia",151.5356625,-32.7285053
"30 Links Ave, EAST BALLINA NSW 2478","30 Links Ave, EAST BALLINA NSW 2478 Australia",153.5829316,-28.8500975
"Cnr Kamilaroi Highway & New England Highway, WILLOW TREE NSW 2339","Cnr Kamilaroi Highway & New England Highway, WILLOW TREE NSW 2339 Australia",148.2929711,-30.0320555
"71 Blaxland Road, Campbelltown NSW 2560","71 Blaxland Road, Campbelltown NSW 2560 Australia",150.8099915,-34.0613297
"494 Forest Rd, PENSHURST NSW 2222","494 Forest Rd, PENSHURST NSW 2222 Australia",151.0901314,-33.9632625
"144 Maitland Rd, ISLINGTON NSW 2296","144 Maitland Rd, ISLINGTON NSW 2296 Australia",151.7480062,-32.9148051
"244 Hawkesbury Valley Way, CLARENDON NSW 2756","244 Hawkesbury Valley Way, CLARENDON NSW 2756 Australia",150.7890621,-33.6085177
"30-32 Mirrool Ave, YENDA NSW 2681","30-32 Mirrool Ave, YENDA NSW 2681 Australia",146.1981365,-34.2494388
"486 Londonderry Rd, LONDONDERRY NSW 2753","486 Londonderry Rd, LONDONDERRY NSW 2753 Australia",150.7356658,-33.6425573
"5 Casino Rd, JUNCTION HILL NSW 2460","5 Casino Rd, JUNCTION HILL NSW 2460 Australia",152.9268645,-29.6450818
"140 Pacific Hwy, WYONG NSW 2259","140 Pacific Hwy, WYONG NSW 2259 Australia",151.4255997,-33.2820936
"24 Lagonda Dr, INGLEBURN NSW 2565","24 Lagonda Dr, INGLEBURN NSW 2565 Australia",150.8761363,-34.0103374
"40 Princes Hwy, UNANDERRA NSW 2526","40 Princes Hwy, UNANDERRA NSW 2526 Australia",150.8469844,-34.4519307
"435 Freemans Drive, Cooranbong NSW 2265","435 Freemans Drive, Cooranbong NSW 2265 Australia",151.450054,-33.0882452
"101 Campbelltown Rd, MINTO NSW 2566","101 Campbelltown Rd, MINTO NSW 2566 Australia",150.8351193,-34.0237804
"930 King Georges Road South, HURSTVILLE NSW 2221","930 King Georges Road South, HURSTVILLE NSW 2221 Australia",151.1082026,-33.9812376
"58 Bunnaby St, TARALGA NSW 2580","58 Bunnaby St, TARALGA NSW 2580 Australia",149.8189224,-34.4057619
"465 Pacific Hwy, WYOMING NSW 2250","465 Pacific Hwy, WYOMING NSW 2250 Australia",151.3500005,-33.4093924
"917-923 Old Northern Rd, DURAL NSW 2158","917-923 Old Northern Rd, DURAL NSW 2158 Australia",151.0287492,-33.6831208
"516-526 Great Western Hwy, ST MARYS NSW 2760","516-526 Great Western Hwy, ST MARYS NSW 2760 Australia",150.766136,-33.7703269
"Dunheved Road, WERRINGTON NSW 2747","Dunheved Road, WERRINGTON NSW 2747 Australia",150.7592737,-33.7506113
"181 The River Rd, REVESBY NSW 2212","181 The River Rd, REVESBY NSW 2212 Australia",151.0172908,-33.9558461
"43 Pacific Hwy, SOUTH GRAFTON NSW 2460","43 Pacific Hwy, SOUTH GRAFTON NSW 2460 Australia",152.9425041,-29.7074065
"270 Gipps Rd, KEIRAVILLE NSW 2500","270 Gipps Rd, KEIRAVILLE NSW 2500 Australia",150.8751349,-34.4147183
"281 Homer St, EARLWOOD NSW 2206","281 Homer St, EARLWOOD NSW 2206 Australia",151.1276886,-33.9263842
"15 Glastonbury Ave, UNANDERRA NSW 2526","15 Glastonbury Ave, UNANDERRA NSW 2526 Australia",150.8566699,-34.4587464
"101 Wallgrove Rd, EASTERN CREEK NSW 2766","101 Wallgrove Rd, EASTERN CREEK NSW 2766 Australia",150.8518593,-33.80671
"600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136","600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136 Australia",151.074597,-33.8881101
"200 Pennant Hills Rd, THORNLEIGH NSW 2120","200 Pennant Hills Rd, THORNLEIGH NSW 2120 Australia",151.0834619,-33.7278414
"307-309 Bexley Rd, BEXLEY NORTH NSW 2207","307-309 Bexley Rd, BEXLEY NORTH NSW 2207 Australia",151.1147736,-33.939867
"67 Shepherds Dr, CHERRYBROOK NSW 2126","67 Shepherds Dr, CHERRYBROOK NSW 2126 Australia",151.044013,-33.7209745
"33 Seignior St, JUNEE NSW 2663","33 Seignior St, JUNEE NSW 2663 Australia",147.582397,-34.8703048
"449 Victoria St, WETHERILL PARK NSW 2164","449 Victoria St, WETHERILL PARK NSW 2164 Australia",150.8921992,-33.8448868
"1 Jacobs Dr, SUSSEX INLET NSW 2540","1 Jacobs Dr, SUSSEX INLET NSW 2540 Australia",150.5840417,-35.158325
"1 Mulyan St, COWRA NSW 2794","1 Mulyan St, COWRA NSW 2794 Australia",148.6831351,-33.8282073
"195 Cobra Street, DUBBO NSW 2830","195 Cobra Street, DUBBO NSW 2830 Australia",148.6234937,-32.2571927
"47-57 Princess Highway, ALBION PARK RAIL NSW 2527","47-57 Princess Highway, ALBION PARK RAIL NSW 2527 Australia",150.7898135,-34.5535137
"61-63 Connells Point South, HURSTVILLE NSW 2221","61-63 Connells Point South, HURSTVILLE NSW 2221 Australia",151.1042187,-33.9780942
"205 Ferguson St, GLEN INNES NSW 2370","205 Ferguson St, GLEN INNES NSW 2370 Australia",151.7288446,-29.7345431
"13-15 Pacific Highway, GATESHEAD NSW 2290","13-15 Pacific Highway, GATESHEAD NSW 2290 Australia",151.692402,-32.9874345
"12-14 Bolwarra Rd, PORT MACQUARIE NSW 2444","12-14 Bolwarra Rd, PORT MACQUARIE NSW 2444 Australia",152.8868569,-31.4505533
"68 Craigie Ave, KANWAL NSW 2259","68 Craigie Ave, KANWAL NSW 2259 Australia",151.4823953,-33.2630482
"1131 Great Western Hwy, LITHGOW NSW 2790","1131 Great Western Hwy, LITHGOW NSW 2790 Australia",150.1368521,-33.4799435
"95-97 Ramsay St, HABERFIELD NSW 2045","95-97 Ramsay St, HABERFIELD NSW 2045 Australia",151.1401601,-33.8816658
"61 Railway Ave, BUNDANOON NSW 2578","61 Railway Ave, BUNDANOON NSW 2578 Australia",150.3039796,-34.6553958
"924-928 Hume Highway, BASS HILL NSW 2197","924-928 Hume Highway, BASS HILL NSW 2197 Australia",150.9947713,-33.8978331
"172 Hector St, CHESTER HILL NSW 2162","172 Hector St, CHESTER HILL NSW 2162 Australia",151.0054332,-33.8889333
"472 Cabramatta Rd, MOUNT PRITCHARD NSW 2170","472 Cabramatta Rd, MOUNT PRITCHARD NSW 2170 Australia",150.9123508,-33.8970376
"560-562 Victoria Road, ERMINGTON NSW 2115","560-562 Victoria Road, ERMINGTON NSW 2115 Australia",151.0547996,-33.8139726
"Tweed Valley Way, CHINDERAH NSW 2487","Tweed Valley Way, CHINDERAH NSW 2487 Australia",153.5213268,-28.2609554
"Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128","Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128 Australia",151.0472677,-33.8354897
"147 Cary St, TORONTO NSW 2283","147 Cary St, TORONTO NSW 2283 Australia",151.5927672,-33.0128966
"60-68 Clinton Street, GOULBURN NSW 2580","60-68 Clinton Street, GOULBURN NSW 2580 Australia",149.7140998,-34.7572564
"77 Maybe St, BOMBALA NSW 2632","77 Maybe St, BOMBALA NSW 2632 Australia",149.2414277,-36.909299
"86 Johnston St, CASINO NSW 2470","86 Johnston St, CASINO NSW 2470 Australia",153.0561953,-28.8596701
"345 Avoca St, RANDWICK NSW 2031","345 Avoca St, RANDWICK NSW 2031 Australia",151.239829,-33.9253436
"1 Warners Bay Rd, WARNERS BAY NSW 2282","1 Warners Bay Rd, WARNERS BAY NSW 2282 Australia",151.6463889,-32.9817641
"2 Ceduna Street, MOUNT AUSTIN NSW 2650","2 Ceduna Street, MOUNT AUSTIN NSW 2650 Australia",147.3577362,-35.1379836
"Lot 6 Star Court, CAMBRIDGE PARK NSW 2747","Lot 6 Star Court, CAMBRIDGE PARK NSW 2747 Australia",150.7182201,-33.7403997
"317A Pacific Hwy, Highfields NSW 2289","317A Pacific Hwy, Highfields NSW 2289 Australia",151.7057541,-32.9565326
"167 Bettington St, Merriwa NSW 2329","167 Bettington St, Merriwa NSW 2329 Australia",150.3529199,-32.1394108
"101 MacQueen St, ABERDEEN NSW 2336","101 MacQueen St, ABERDEEN NSW 2336 Australia",150.890983,-32.1655489
"777 New South Head Rd, ROSE BAY NSW 2029","777 New South Head Rd, ROSE BAY NSW 2029 Australia",151.2688535,-33.8702575
"16 Monkley Avenue, Salamander Bay NSW 2317","16 Monkley Avenue, Salamander Bay NSW 2317 Australia",152.0776234,-32.7221749
"5 Riverside Drive, JUGIONG NSW 2726","5 Riverside Drive, JUGIONG NSW 2726 Australia",148.3522674,-34.8209826
"358 Hoxton Park Road, HOXTON PARK NSW 2171","358 Hoxton Park Road, HOXTON PARK NSW 2171 Australia",150.881016,-33.928317
"1 Silver City Highway, Tibooburra NSW 2880","1 Silver City Highway, Tibooburra NSW 2880 Australia",142.0101315,-29.4362757
"124 Old Bar Rd, OLD BAR NSW 2430","124 Old Bar Rd, OLD BAR NSW 2430 Australia",152.5746613,-31.9666953
"8 Ogilvie St, DENMAN NSW 2328","8 Ogilvie St, DENMAN NSW 2328 Australia",150.6887533,-32.3897538
"30 Argyle Street, Camden NSW 2570","30 Argyle Street, Camden NSW 2570 Australia",150.6984987,-34.0538728
"461 Ocean Drive, Laurieton NSW 2443","461 Ocean Drive, Laurieton NSW 2443 Australia",152.79778,-31.6437716
"1 Ebor St, EBOR NSW 2453","1 Ebor St, EBOR NSW 2453 Australia",152.3531545,-30.3980174
"516 Punchbowl Rd, LAKEMBA NSW 2195","516 Punchbowl Rd, LAKEMBA NSW 2195 Australia",151.073278,-33.9112209
"1 Horace St, OBERON NSW 2787","1 Horace St, OBERON NSW 2787 Australia",149.8591893,-33.6984149
"351-357 Stoney Creek, KINGSGROVE NSW 2208","351-357 Stoney Creek, KINGSGROVE NSW 2208 Australia",151.0924768,-33.9513534
"9 Armidale Road, Coutts Crossing NSW 2460","9 Armidale Road, Coutts Crossing NSW 2460 Australia",152.8914749,-29.8282202
"115 Sackville St, FAIRFIELD NSW 2165","115 Sackville St, FAIRFIELD NSW 2165 Australia",150.9452203,-33.8727231
"165 Cowper Street, Hillston NSW 2675","165 Cowper Street, Hillston NSW 2675 Australia",145.537779,-33.4906009
"1-3 Penrhyn Rd, BANKSMEADOW NSW 2019","1-3 Penrhyn Rd, BANKSMEADOW NSW 2019 Australia",151.2169409,-33.9644296
"16 Tait st, Smithfield NSW 2164","16 Tait st, Smithfield NSW 2164 Australia",150.9436208,-33.8459354
"5351 Way, WHIPORIE NSW 2469","5351 Way, WHIPORIE NSW 2469 Australia",152.9900021,-29.2824403
"70 Court St, MANILLA NSW 2346","70 Court St, MANILLA NSW 2346 Australia",150.7245587,-30.7482178
"145 Arthur St, Wellington NSW 2820","145 Arthur St, Wellington NSW 2820 Australia",148.9429882,-32.562399
"75 Camp St, GRENFELL NSW 2810","75 Camp St, GRENFELL NSW 2810 Australia",148.1630441,-33.8954665
"229 Bourke St, TOLLAND NSW 2650","229 Bourke St, TOLLAND NSW 2650 Australia",147.3514537,-35.1429198
"99 Urana St, JINDERA NSW 2642","99 Urana St, JINDERA NSW 2642 Australia",146.8889667,-35.9544913
"4 Davis Street, Currabubula NSW 2342","4 Davis Street, Currabubula NSW 2342 Australia",150.737884,-31.2607922
"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580","Corner Hume Street And Ducks Lane, GOULBURN NSW 2580 Australia",149.6910397,-34.7723165
"85 Main St, YOUNG NSW 2594","85 Main St, YOUNG NSW 2594 Australia",148.2953041,-34.3138282
"321 Gardeners Rd, ROSEBERY NSW 2018","321 Gardeners Rd, ROSEBERY NSW 2018 Australia",151.2060166,-33.9229812
"179 Prince St, GRAFTON NSW 2460","179 Prince St, GRAFTON NSW 2460 Australia",152.937171,-29.6860298
"171 Manilla Rd, OXLEY VALE NSW 2340","171 Manilla Rd, OXLEY VALE NSW 2340 Australia",150.8949991,-31.0576875
"3012 Sturt Highway, Alfredtown NSW 2650","3012 Sturt Highway, Alfredtown NSW 2650 Australia",147.5122299,-35.1609398
"New England Highway, ARMIDALE NSW 2350","New England Highway, ARMIDALE NSW 2350 Australia",151.6391224,-30.5043366
"144 Parramatta Rd, GRANVILLE NSW 2142","144 Parramatta Rd, GRANVILLE NSW 2142 Australia",151.011088,-33.830508
"450 Creek Ridge Road, GLOSSODIA NSW 2756","450 Creek Ridge Road, GLOSSODIA NSW 2756 Australia",150.7946123,-33.5457372
"13-15 Village Road, SARATOGA NSW 2251","13-15 Village Road, SARATOGA NSW 2251 Australia",151.3532147,-33.4753558
"76 Hope Street, Warialda NSW 2402","76 Hope Street, Warialda NSW 2402 Australia",150.5768208,-29.5410009
"208 Byron Street, Inverell NSW 2360","208 Byron Street, Inverell NSW 2360 Australia",151.115441,-29.77059
"90 Victoria St, TEMORA NSW 2666","90 Victoria St, TEMORA NSW 2666 Australia",147.5352406,-34.4488177
"4352 New England Hwy, GUYRA NSW 2365","4352 New England Hwy, GUYRA NSW 2365 Australia",151.6757298,-30.2060184
"6-8 Queen Elizabeth Dr, ARMIDALE NSW 2350","6-8 Queen Elizabeth Dr, ARMIDALE NSW 2350 Australia",151.6511207,-30.5035046
"4 Martin St, WILCANNIA NSW 2836","4 Martin St, WILCANNIA NSW 2836 Australia",143.3760349,-31.5623703
"136 Pacific Highway, Coffs Harbour NSW 2450","136 Pacific Highway, Coffs Harbour NSW 2450 Australia",153.118597,-30.2917912
"101 Evans Rd, Tuross Head NSW 2537","101 Evans Rd, Tuross Head NSW 2537 Australia",150.1381967,-36.060603
"10 George St, MARULAN NSW 2579","10 George St, MARULAN NSW 2579 Australia",150.001892,-34.7157869
"1 Oxley Highway, Somerton NSW 2340","1 Oxley Highway, Somerton NSW 2340 Australia",150.5546678,-30.9437999
"186 The Lakes Way, TUNCURRY NSW 2428","186 The Lakes Way, TUNCURRY NSW 2428 Australia",152.4932745,-32.1654432
"93 Princes Hwy, Bodalla NSW 2545","93 Princes Hwy, Bodalla NSW 2545 Australia",150.0504989,-36.0885671
"3-5 Mayne Street, MURRURUNDI NSW 2338","3-5 Mayne Street, MURRURUNDI NSW 2338 Australia",150.8427037,-31.7658228
"74 Princess Highway, ULLADULLA NSW 2539","74 Princess Highway, ULLADULLA NSW 2539 Australia",150.4760062,-35.3507915
"2842 Nelson Bay Rd, SALT ASH NSW 2318","2842 Nelson Bay Rd, SALT ASH NSW 2318 Australia",151.928255,-32.7865973
"49 Caramba St, Glenreagh NSW 2450","49 Caramba St, Glenreagh NSW 2450 Australia",152.9792228,-30.0501433
"1 Scullin St, TOWNSEND NSW 2463","1 Scullin St, TOWNSEND NSW 2463 Australia",153.2170883,-29.4645117
"102 Wollombi Rd, CESSNOCK NSW 2325","102 Wollombi Rd, CESSNOCK NSW 2325 Australia",151.3437169,-32.838247
"76 Narromine St, TRANGIE NSW 2823","76 Narromine St, TRANGIE NSW 2823 Australia",147.9859013,-32.0325769
"32 Fitzroy St, WARDELL NSW 2477","32 Fitzroy St, WARDELL NSW 2477 Australia",153.465668,-28.9503424
"18-20 Zara St, GOOLGOWI NSW 2652","18-20 Zara St, GOOLGOWI NSW 2652 Australia",145.7114587,-33.9804321
"45 Foster St, LAKE CARGELLIGO NSW 2672","45 Foster St, LAKE CARGELLIGO NSW 2672 Australia",146.3719557,-33.2984264
"1049 Armidale Rd, NEMINGHA NSW 2340","1049 Armidale Rd, NEMINGHA NSW 2340 Australia",150.9906809,-31.1240263
"1686 Forest Rd, ORANGE NSW 2800","1686 Forest Rd, ORANGE NSW 2800 Australia",149.1001489,-33.3035774
"4613 Mitchell Hwy, LUCKNOW NSW 2800","4613 Mitchell Hwy, LUCKNOW NSW 2800 Australia",149.1621032,-33.3466289
"81 Pacific Hwy, CHARLESTOWN NSW 2290","81 Pacific Hwy, CHARLESTOWN NSW 2290 Australia",151.6955192,-32.9671135
"98 March St, RICHMOND NSW 2753","98 March St, RICHMOND NSW 2753 Australia",150.7515394,-33.599351
"1109 Argyle St, WILTON NSW 2571","1109 Argyle St, WILTON NSW 2571 Australia",150.6990269,-34.2405533
"31 Yenda Place, Yenda NSW 2680","31 Yenda Place, Yenda NSW 2680 Australia",146.1965241,-34.2503832
"60 Princes Highway, Narooma NSW 2546","60 Princes Highway, Narooma NSW 2546 Australia",150.1262886,-36.2161138
"The Gullie Store 2356 Sturt Hwy, COLLINGULLIE NSW 2650","The Gullie Store 2356 Sturt Hwy, COLLINGULLIE NSW 2650 Australia",147.1281407,-35.0880018
"45 Bant St, SOUTH BATHURST NSW 2795","45 Bant St, SOUTH BATHURST NSW 2795 Australia",149.5783047,-33.4310099
"98 Tumut St, ADELONG NSW 2729","98 Tumut St, ADELONG NSW 2729 Australia",148.0629274,-35.3071772
"406 Pacific Hwy, BELMONT NORTH NSW 2280","406 Pacific Hwy, BELMONT NORTH NSW 2280 Australia",151.6623539,-33.0247783
"423 Frome St, Moree NSW 2400","423 Frome St, Moree NSW 2400 Australia",149.8463881,-29.4822351
"8611 Bruxner Hwy, TABULAM NSW 2469","8611 Bruxner Hwy, TABULAM NSW 2469 Australia",152.5678204,-28.8873831
"210 High St, WAUCHOPE NSW 2446","210 High St, WAUCHOPE NSW 2446 Australia",152.7193037,-31.4666689
"595 Ocean Dr, NORTH HAVEN NSW 2443","595 Ocean Dr, NORTH HAVEN NSW 2443 Australia",152.8154951,-31.6404964
"90 Campbell St, Narooma NSW 2546","90 Campbell St, Narooma NSW 2546 Australia",150.130235,-36.2163602
"Mitchell Highway, NEVERTIRE NSW 2831","Mitchell Highway, NEVERTIRE NSW 2831 Australia",146.0217648,-29.8727478
"2 Southqueen Pl, KARABAR NSW 2620","2 Southqueen Pl, KARABAR NSW 2620 Australia",149.2327381,-35.3713989
"Young Roadhouse 4623 Olympic Hwy, YOUNG NSW 2594","Young Roadhouse 4623 Olympic Hwy, YOUNG NSW 2594 Australia",148.2824729,-34.3375578
"6518 Mid Western Hwy, Lyndhurst NSW 2797","6518 Mid Western Hwy, Lyndhurst NSW 2797 Australia",149.039147,-33.6715863
"803 Gresford Rd, VACY NSW 2421","803 Gresford Rd, VACY NSW 2421 Australia",151.5763712,-32.5410007
"211 Great Western Hwy, BLACKHEATH NSW 2785","211 Great Western Hwy, BLACKHEATH NSW 2785 Australia",150.285362,-33.6375328
"115 Main St, MITTAGONG NSW 2575","115 Main St, MITTAGONG NSW 2575 Australia",150.4451201,-34.4504033
"2 Geebung St, POLO FLAT NSW 2630","2 Geebung St, POLO FLAT NSW 2630 Australia",149.1483674,-36.2246027
"123-125 Caswell Street, Peak Hill NSW 2869","123-125 Caswell Street, Peak Hill NSW 2869 Australia",148.1925458,-32.7269031
"611-615  Mimosa Street (Corner Forest Road), Bexley NSW 2207","611-615  Mimosa Street , Bexley NSW 2207 Australia",151.1155559,-33.9525339
"307-311 Barrenjoey Road  (Corner Seaview Avenue), Newport NSW 2106","307-311 Barrenjoey Road  , Newport NSW 2106 Australia",151.3181679,-33.6564017
"795 Luxford Road  (Corner Buckwell Drive), Hassall Grove NSW 2761","795 Luxford Road  , Hassall Grove NSW 2761 Australia",150.8366605,-33.7353279
"132  Maitland Road, Mayfield NSW 2304","132  Maitland Road, Mayfield NSW 2304 Australia",151.7419818,-32.9017846
"393 Hillsborough Road  (Corner Macquarie Road), Warners Bay NSW 2282","393 Hillsborough Road  , Warners Bay NSW 2282 Australia",151.6543842,-32.9659076
"82 Cowabbie St, COOLAMON NSW 2701","82 Cowabbie St, COOLAMON NSW 2701 Australia",147.2002729,-34.8174338
"928 Hume Hwy, BASS HILL NSW 2197","928 Hume Hwy, BASS HILL NSW 2197 Australia",150.994432,-33.8979336
"326 The Entrance Rd, LONG JETTY NSW 2261","326 The Entrance Rd, LONG JETTY NSW 2261 Australia",151.4848012,-33.3589898
"23-25 Cardigan St, Tullamore NSW 2874","23-25 Cardigan St, Tullamore NSW 2874 Australia",147.5645242,-32.6329298
"Northgate Ctr  224 Princess Hway, Fairy Meadow NSW 2519","Northgate Ctr  224 Princess Hway, Fairy Meadow NSW 2519 Australia",150.891736,-34.4034237
"21 Railway Pde, HENTY NSW 2658","21 Railway Pde, HENTY NSW 2658 Australia",147.0363265,-35.5181951
"51 Albury Street, HOLBROOK NSW 2644","51 Albury Street, HOLBROOK NSW 2644 Australia",147.3082755,-35.7306727
"42-50 Sydney St, MUSWELLBROOK NSW 2333","42-50 Sydney St, MUSWELLBROOK NSW 2333 Australia",150.8867393,-32.2686268
"11191 Princes Hwy, Cullendulla NSW 2536","11191 Princes Hwy, Cullendulla NSW 2536 Australia",144.9229307,-37.789166
"69  Richmond Road, Blacktown NSW 2148","69  Richmond Road, Blacktown NSW 2148 Australia",150.9024452,-33.7638661
"1 Cowper St, Stroud NSW 2425","1 Cowper St, Stroud NSW 2425 Australia",151.9565045,-32.3908486
"73-81 Marrickville Road, Marrickville NSW 2204","73-81 Marrickville Road, Marrickville NSW 2204 Australia",151.1620938,-33.9131635
"6 Ilford Rd, Kandos NSW 2848","6 Ilford Rd, Kandos NSW 2848 Australia",149.9704084,-32.8553154
"16 Davies Rd, Kandos NSW 2848","16 Davies Rd, Kandos NSW 2848 Australia",149.9752918,-32.8540839
"37  Elizabeth St (Cnr Victoria  St), Wetherill Park NSW 2164","37  Elizabeth St , Wetherill Park NSW 2164 Australia",150.8995603,-33.8458699
"57 Central Coast Hwy, WEST GOSFORD NSW 2250","57 Central Coast Hwy, WEST GOSFORD NSW 2250 Australia",151.3288174,-33.4268541
"1 Park St, GLOUCESTER NSW 2422","1 Park St, GLOUCESTER NSW 2422 Australia",151.9582503,-32.0055851
"71 Centre St, CASINO NSW 2470","71 Centre St, CASINO NSW 2470 Australia",153.0434108,-28.8762742
"85 Beach St, HARRINGTON NSW 2427","85 Beach St, HARRINGTON NSW 2427 Australia",152.6825027,-31.8716554
"56 Finch Street, Bingara NSW 2404","56 Finch Street, Bingara NSW 2404 Australia",150.5690882,-29.8676496
"1542  Federal Highway Service Road, Sutton NSW 2620","1542  Federal Highway Service Road, Sutton NSW 2620 Australia",149.2314356,-35.184608
"29 Lord St, PORT MACQUARIE NSW 2444","29 Lord St, PORT MACQUARIE NSW 2444 Australia",152.9170021,-31.4332543
"15891 Barrier Highway, COBAR NSW 2835","15891 Barrier Highway, COBAR NSW 2835 Australia",145.8270441,-31.496806
"9999 Pacific Hwy, BULAHDELAH NSW 2423","9999 Pacific Hwy, BULAHDELAH NSW 2423 Australia",152.19258,-32.4310784
"Bridge Street, TUMBARUMBA NSW 2653","Bridge Street, TUMBARUMBA NSW 2653 Australia",148.0124657,-35.7774081
"73-79 New South Head Road, EDGECLIFF NSW 2027","73-79 New South Head Road, EDGECLIFF NSW 2027 Australia",151.2311326,-33.8769546
"139 ? 145 maitland St., Muswellbrook NSW 2533","139 ? 145 maitland St., Muswellbrook NSW 2533 Australia",150.901486,-32.2820197
"271-273 Camden Valle, Narellan NSW 2567","271-273 Camden Valle, Narellan NSW 2567 Australia",150.7309568,-34.0418514
"23-25 Maitland Rd, Newcastle NSW 2300","23-25 Maitland Rd, Newcastle NSW 2300 Australia",151.7442909,-32.9027746
"35-37 Williwa St, Portland NSW 2847","35-37 Williwa St, Portland NSW 2847 Australia",149.9800464,-33.3531737
"95-97 Ramsey Road, Haberfield NSW 2045","95-97 Ramsey Road, Haberfield NSW 2045 Australia",151.1401601,-33.8816658
"51 Egerton St, Silverwater NSW 2128","51 Egerton St, Silverwater NSW 2128 Australia",151.0478898,-33.8363055
"15 Murray Dwyer Court, Mayfield West NSW 2304","15 Murray Dwyer Court, Mayfield West NSW 2304 Australia",151.7268158,-32.8850782
"176 Warringah Rd, Beacon Hill NSW 2100","176 Warringah Rd, Beacon Hill NSW 2100 Australia",151.2602279,-33.7538143
"87-89 Parramatta Rd, Concord NSW 2137","87-89 Parramatta Rd, Concord NSW 2137 Australia",151.099381,-33.8678601
"84 Cowabbie Street, Coolamon NSW 2701","84 Cowabbie Street, Coolamon NSW 2701 Australia",147.1997013,-34.816751
"179 Prince St, Grafton NSW 2460","179 Prince St, Grafton NSW 2460 Australia",152.937171,-29.6860298
"Pacific Hwy Cnr Gwyder Hwy, Grafton South NSW 2460","Pacific Hwy  Grafton South NSW 2460 Australia",152.950318,-29.7160154
"11312 Hume Hwy, Holbrook NSW 2644","11312 Hume Hwy, Holbrook NSW 2644 Australia",147.3202247,-35.7132691
"10 George Street, Marulan NSW 2579","10 George Street, Marulan NSW 2579 Australia",150.001892,-34.7157869
"41 Minmi Rd, Maryland NSW 2287","41 Minmi Rd, Maryland NSW 2287 Australia",151.661895,-32.8896321
"4949 New England Highway, Mcdougalls Hill NSW 2330","4949 New England Highway, Mcdougalls Hill NSW 2330 Australia",151.1491801,-32.5453616
"11 Gateway Boulevard, Morisset NSW 2264","11 Gateway Boulevard, Morisset NSW 2264 Australia",151.4711726,-33.1165627
"184 Byng St, Orange NSW 2800","184 Byng St, Orange NSW 2800 Australia",149.105026,-33.2828552
"600 Liverpool Rd, Strathfield South NSW 2136","600 Liverpool Rd, Strathfield South NSW 2136 Australia",151.074597,-33.8881101
"126 Pacific Hwy, Swansea NSW 2281","126 Pacific Hwy, Swansea NSW 2281 Australia",151.6382615,-33.088127
"1466 Kyogle Rd, Uki NSW 2484","1466 Kyogle Rd, Uki NSW 2484 Australia",153.334754,-28.4137375
"16 Bosworth Road, Woolgoolga NSW 2456","16 Bosworth Road, Woolgoolga NSW 2456 Australia",153.1941562,-30.125553
"122 High St (Cnr West St), Greta NSW 2334","122 High St , Greta NSW 2334 Australia",151.3874526,-32.6762511
"842-844 David Street, Albury NSW 2640","842-844 David Street, Albury NSW 2640 Australia",146.9252845,-36.0639842
"99 Market Street, Balranald NSW 2715","99 Market Street, Balranald NSW 2715 Australia",143.5635145,-34.6394509
"2 Wellington Street, Baradine NSW 2396","2 Wellington Street, Baradine NSW 2396 Australia",149.068667,-30.9502807
"111 Berowra Waters Rd, Berowra NSW 2081","111 Berowra Waters Rd, Berowra NSW 2081 Australia",151.1418791,-33.6153602
"84 Patton Street, Broken Hill NSW 2880","84 Patton Street, Broken Hill NSW 2880 Australia",141.4586146,-31.9813867
"25 Bendemeer St, Bundarra NSW 2359","25 Bendemeer St, Bundarra NSW 2359 Australia",151.0759371,-30.1716905
"70 76 Breeza Street, Carroll NSW 2340","70 76 Breeza Street, Carroll NSW 2340 Australia",150.4461306,-30.9859021
"113 Fullers Road, Chatswood NSW 2067","113 Fullers Road, Chatswood NSW 2067 Australia",151.167046,-33.795991
"36 Wilson St, Collarenebri NSW 2833","36 Wilson St, Collarenebri NSW 2833 Australia",148.5763166,-29.5440452
"33 Spring St, Crookwell NSW 2583","33 Spring St, Crookwell NSW 2583 Australia",149.4707807,-34.4572487
"22 Carrington Street, Darlington Point NSW 2706","22 Carrington Street, Darlington Point NSW 2706 Australia",145.9999434,-34.5689025
"94-96 Church Street, Glen Innes NSW 2370","94-96 Church Street, Glen Innes NSW 2370 Australia",151.7362483,-29.7441645
"39  Alexandra  St, Grenfell NSW 2810","39  Alexandra  St, Grenfell NSW 2810 Australia",148.1568,-33.89323
"7  Wyangan Avenue, Griffith NSW 2680","7  Wyangan Avenue, Griffith NSW 2680 Australia",146.042149,-34.2795359
"57 Urana Street, Lockhart NSW 2656","57 Urana Street, Lockhart NSW 2656 Australia",146.7123572,-35.2221038
"519-521 Carrington Rd, Londonderry NSW 2753","519-521 Carrington Rd, Londonderry NSW 2753 Australia",150.736231,-33.6450867
"30 Stockton Ave, Moorebank NSW 2170","30 Stockton Ave, Moorebank NSW 2170 Australia",150.9495524,-33.9330536
